cv_index,cv_position,rank,job_index,job_position,job_company,job_location,cosine_score
123,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",1,193,Senior Data Scientist,Castlight Health,"San Francisco, CA 94105",0.6881
123,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",2,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.6861
123,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",3,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.6535
123,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",4,312,Data Scientist II,Elevate,"San Diego, CA",0.6496
123,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",5,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.6463
123,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",6,64,Data Engineer,Workbridge Associates,"Mountain View, CA",0.638
123,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",7,324,"Lead Data Science Instructor, Principal Data Scientist",Galvanize,"San Francisco, CA",0.6364
123,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",8,353,"Software Engineer, Analytics",Humanyze,"Boston, MA 02114",0.6353
123,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",9,380,Data Scientist,RCG Holdings LLC,"Chicago, IL 60606",0.6248
123,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",10,74,Data Scientist,Diverse Lynx,"Redmond, WA",0.6246
124,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",1,332,QA Engineer,Schireson,"Boston, MA",0.5704
124,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",2,95,Quantitative Marketing Analyst,A Place for Mom,"Seattle, WA",0.5395
124,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",3,394,Senior Security Technical Program Manager,The Climate Corporation,"Seattle, WA",0.5146
124,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",4,361,Data Engineer,Gallup,"Atlanta, GA",0.5105
124,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",5,228,Principal Engineer,Cotiviti,"Atlanta, GA",0.4976
124,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",6,338,Operations Research Analyst (Mid Level),Engility,"San Diego, CA 92108",0.4925
124,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",7,184,Water Resources Engineer 5,CDM Smith,"Austin, TX 78727",0.4913
124,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",8,247,Sr. Staff Process Engineer,Illumina,"San Diego, CA",0.4744
124,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",9,154,Automation Engineer,Zymergen,"Emeryville, CA 94608",0.4641
124,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",10,212,Senior Manager – Statistical Analysis / Quantitative Modeling,Ashton Lane Group,"Washington, DC",0.4625
125,Senior iOS Engineer,1,185,AI Research in Machine Learning(ML),JD.com,"Mountain View, CA",0.6451
125,Senior iOS Engineer,2,70,Sr. Software Engineer - Machine Learning,Vulcan Inc.,"Seattle, WA",0.59
125,Senior iOS Engineer,3,374,Sr Deep Learning Software Engineer,NVIDIA,"Boulder, CO 80302",0.5722
125,Senior iOS Engineer,4,220,"Software Engineer, Machine Learning",Google,"San Francisco, CA",0.5641
125,Senior iOS Engineer,5,376,Data Scientist.,Lorven Technologies,"New York, NY",0.561
125,Senior iOS Engineer,6,233,Research Scientist - Deep Learning,CuraCloud Corporation,"Seattle, WA 98104",0.5589
125,Senior iOS Engineer,7,377,"Director Software Development, Deep Learning",Amazon.com,"Seattle, WA",0.5578
125,Senior iOS Engineer,8,52,Principal Machine / Deep Learning Scientist,JD.com,"Mountain View, CA",0.5476
125,Senior iOS Engineer,9,117,Machine Learning Eng Amazon AI,Amazon.com,"Seattle, WA",0.5465
125,Senior iOS Engineer,10,296,"Software Development Manager, Speech",Amazon.com,"Sunnyvale, CA",0.522
126,Intern (Generative AI Engineering - 2D/3D Image Generation),1,139,Machine Learning Data Scientist-Equity Investment Research,Analytic Recruiting,"New York, NY 10017 ",0.6136
126,Intern (Generative AI Engineering - 2D/3D Image Generation),2,312,Data Scientist II,Elevate,"San Diego, CA",0.5594
126,Intern (Generative AI Engineering - 2D/3D Image Generation),3,74,Data Scientist,Diverse Lynx,"Redmond, WA",0.5548
126,Intern (Generative AI Engineering - 2D/3D Image Generation),4,45,Supply Chain Data Science Consultant,Accenture,"Atlanta, GA",0.551
126,Intern (Generative AI Engineering - 2D/3D Image Generation),5,8,18009346 - Mgr/Sr. Mgr - Data Scientist - Customer Data Science,American Express,"New York, NY",0.5452
126,Intern (Generative AI Engineering - 2D/3D Image Generation),6,85,"Sr. Applied Scientist, Analytics, Insights and Measurements",Amazon.com,"Seattle, WA",0.5422
126,Intern (Generative AI Engineering - 2D/3D Image Generation),7,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.5382
126,Intern (Generative AI Engineering - 2D/3D Image Generation),8,395,"Sr. Manager , Data Science Forecasting",Newell Brands,"Atlanta, GA",0.5374
126,Intern (Generative AI Engineering - 2D/3D Image Generation),9,10,Statistical Machine Learning Scientist,AIG,"New York, NY",0.5253
126,Intern (Generative AI Engineering - 2D/3D Image Generation),10,14,CIB Chief Data Science Office-Data Scientist – VP - New York,JP Morgan Chase,"New York, NY 10179 ",0.5229
127,Executive - VAT,1,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.472
127,Executive - VAT,2,185,AI Research in Machine Learning(ML),JD.com,"Mountain View, CA",0.443
127,Executive - VAT,3,229,"Director, Data Science",84.51°,"Chicago, IL",0.4334
127,Executive - VAT,4,193,Senior Data Scientist,Castlight Health,"San Francisco, CA 94105",0.4273
127,Executive - VAT,5,88,Sales Engineer,Anaconda,"Austin, TX",0.4219
127,Executive - VAT,6,250,Senior Software Engineer,BlackLocus,"Austin, TX 78701",0.4213
127,Executive - VAT,7,324,"Lead Data Science Instructor, Principal Data Scientist",Galvanize,"San Francisco, CA",0.4178
127,Executive - VAT,8,376,Data Scientist.,Lorven Technologies,"New York, NY",0.4048
127,Executive - VAT,9,233,Research Scientist - Deep Learning,CuraCloud Corporation,"Seattle, WA 98104",0.4013
127,Executive - VAT,10,114,"Software Engineer, Machine Learning",Tempus,"Chicago, IL 60654",0.3957
128,Marketing Officer,1,95,Quantitative Marketing Analyst,A Place for Mom,"Seattle, WA",0.523
128,Marketing Officer,2,247,Sr. Staff Process Engineer,Illumina,"San Diego, CA",0.5043
128,Marketing Officer,3,275,Lead Analytic Scientist (AI/Machine Learning/Java),FICO,"San Diego, CA",0.4962
128,Marketing Officer,4,138,Process Development Scientist I,Prometheus Laboratories Inc.,"San Diego, CA 92121",0.4878
128,Marketing Officer,5,399,Operations Research Analyst,Grant Thornton,"Washington, DC 20036",0.4841
128,Marketing Officer,6,65,"Sr. Vice President, Data Analytics",UnitedHealth Group,"Chicago, IL 60290",0.4806
128,Marketing Officer,7,311,Marketing Data Scientist,Procter & Gamble,"Boston, MA 02199",0.4795
128,Marketing Officer,8,212,Senior Manager – Statistical Analysis / Quantitative Modeling,Ashton Lane Group,"Washington, DC",0.474
128,Marketing Officer,9,361,Data Engineer,Gallup,"Atlanta, GA",0.4665
128,Marketing Officer,10,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.4604
129,Mechanical Designer,1,151,Laboratory Informatics Specialist,Natera,"San Carlos, CA 94070",0.5053
129,Mechanical Designer,2,68,Sr Quantitative Finance Analyst,Bank of America,"San Francisco, CA 94104",0.5025
129,Mechanical Designer,3,357,Industrial Operations Manager (663748),Ball Aerospace,"Boulder, CO",0.4947
129,Mechanical Designer,4,137,Associate Systems Analyst,Broad Institute,"Cambridge, MA",0.4737
129,Mechanical Designer,5,247,Sr. Staff Process Engineer,Illumina,"San Diego, CA",0.4668
129,Mechanical Designer,6,156,Operations Research and Risk Analyst,Systems Planning and Analysis,"San Diego, CA",0.461
129,Mechanical Designer,7,163,Technical Specialist I-Mechanical (663397),Ball Aerospace,"Boulder, CO",0.4419
129,Mechanical Designer,8,184,Water Resources Engineer 5,CDM Smith,"Austin, TX 78727",0.4367
129,Mechanical Designer,9,368,"Software Development Engineer, Measurement Automation",Amazon.com,"Seattle, WA",0.4361
129,Mechanical Designer,10,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.4352
130,Marketing Officer,1,311,Marketing Data Scientist,Procter & Gamble,"Boston, MA 02199",0.5586
130,Marketing Officer,2,59,"Data Scientist, Marketing",Rally Health,"San Francisco, CA",0.5178
130,Marketing Officer,3,75,OGIQ Research Analyst,Options Group,"New York, NY 10003 ",0.5001
130,Marketing Officer,4,111,Business Analytics Analyst,Delve,"Boulder, CO",0.4966
130,Marketing Officer,5,246,Sr. Media Planner (Los Angeles),BuzzFeed,"Los Angeles, CA 90036",0.4928
130,Marketing Officer,6,58,"Staffing Services Specialist, Hiring Committee Training",Google,"Mountain View, CA",0.4913
130,Marketing Officer,7,29,"Associate Manager, Agile Paid Media",The Home Depot,"Atlanta, GA",0.4878
130,Marketing Officer,8,268,Senior Business Recruiter,Square,"San Francisco, CA 94103",0.4817
130,Marketing Officer,9,301,"Staff Engineer, Machine Learning (macys.com)",Macy's,"San Francisco, CA",0.4799
130,Marketing Officer,10,241,"Sr. Manager, Insights & Analytics",Golin,"Chicago, IL",0.4724
131,Mechanical Designer,1,330,Experienced Quantitative Analyst - Insurance Modeling & Major Initiatives,Allstate,"Chicago, IL 60601",0.443
131,Mechanical Designer,2,67,Software Product Manager,Partners HealthCare(PHS),"Boston, MA",0.4403
131,Mechanical Designer,3,130,Data Science Analyst III - Population Health - Mount Sinai Health Partners,Mount Sinai,"New York, NY",0.4367
131,Mechanical Designer,4,188,ANALYTICS MANAGEMENT ANALYST,University of Washington,"Seattle, WA",0.432
131,Mechanical Designer,5,43,SENIOR VALUE BASED ANALYST,University of Washington,"Seattle, WA",0.4287
131,Mechanical Designer,6,344,Data Scientist,Vituity,"Emeryville, CA 94608",0.4286
131,Mechanical Designer,7,299,Senior Data Scientist,Cogitativo,"Berkeley, CA",0.4226
131,Mechanical Designer,8,95,Quantitative Marketing Analyst,A Place for Mom,"Seattle, WA",0.4177
131,Mechanical Designer,9,231,CONTACT CENTER REPRESENTATIVE 1,University of Washington,"Seattle, WA",0.4176
131,Mechanical Designer,10,161,Implementation Scientist,Atlas Research,"Washington, DC 20005",0.4172
132,Executive/ Sr. Executive -IT,1,64,Data Engineer,Workbridge Associates,"Mountain View, CA",0.6492
132,Executive/ Sr. Executive -IT,2,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.6469
132,Executive/ Sr. Executive -IT,3,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.6454
132,Executive/ Sr. Executive -IT,4,193,Senior Data Scientist,Castlight Health,"San Francisco, CA 94105",0.6351
132,Executive/ Sr. Executive -IT,5,376,Data Scientist.,Lorven Technologies,"New York, NY",0.6338
132,Executive/ Sr. Executive -IT,6,20,Data Science Fellow,Øptimus Consulting,"Washington, DC 20005",0.6306
132,Executive/ Sr. Executive -IT,7,362,Data Scientist I,Carney,"Washington, DC",0.6066
132,Executive/ Sr. Executive -IT,8,311,Marketing Data Scientist,Procter & Gamble,"Boston, MA 02199",0.6006
132,Executive/ Sr. Executive -IT,9,52,Principal Machine / Deep Learning Scientist,JD.com,"Mountain View, CA",0.5946
132,Executive/ Sr. Executive -IT,10,196,Sr. Data Scientist REMOTE,Harnham,"San Francisco, CA",0.5942
133,Executive - VAT,1,96,Sr. Software Development Manager,Amazon.com,"Seattle, WA",0.5447
133,Executive - VAT,2,253,Sr. Data Scientist,HighPoint,"Washington, DC",0.4978
133,Executive - VAT,3,212,Senior Manager – Statistical Analysis / Quantitative Modeling,Ashton Lane Group,"Washington, DC",0.4955
133,Executive - VAT,4,287,Software Development Manager,Lab126,"Seattle, WA",0.4854
133,Executive - VAT,5,151,Laboratory Informatics Specialist,Natera,"San Carlos, CA 94070",0.4853
133,Executive - VAT,6,58,"Staffing Services Specialist, Hiring Committee Training",Google,"Mountain View, CA",0.4751
133,Executive - VAT,7,380,Data Scientist,RCG Holdings LLC,"Chicago, IL 60606",0.4737
133,Executive - VAT,8,399,Operations Research Analyst,Grant Thornton,"Washington, DC 20036",0.4706
133,Executive - VAT,9,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.469
133,Executive - VAT,10,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.4636
134,Head of Internal Control & Compliance (ICC) - SEVP/DMD,1,68,Sr Quantitative Finance Analyst,Bank of America,"San Francisco, CA 94104",0.4871
134,Head of Internal Control & Compliance (ICC) - SEVP/DMD,2,314,Quantitative Finance Analyst,Bank of America,"Atlanta, GA 30308 ",0.4546
134,Head of Internal Control & Compliance (ICC) - SEVP/DMD,3,297,Validated Business Systems Analyst,HawkinsPointPartners,"Cambridge, MA 02138",0.4445
134,Head of Internal Control & Compliance (ICC) - SEVP/DMD,4,274,Senior Data Scientist,Prudential,"Newark, NJ",0.4358
134,Head of Internal Control & Compliance (ICC) - SEVP/DMD,5,212,Senior Manager – Statistical Analysis / Quantitative Modeling,Ashton Lane Group,"Washington, DC",0.4343
134,Head of Internal Control & Compliance (ICC) - SEVP/DMD,6,156,Operations Research and Risk Analyst,Systems Planning and Analysis,"San Diego, CA",0.434
134,Head of Internal Control & Compliance (ICC) - SEVP/DMD,7,323,Quantitative Corporate Finance Analyst,Global Atlantic Financial Group,"New York, NY",0.4311
134,Head of Internal Control & Compliance (ICC) - SEVP/DMD,8,397,Research Analyst,D.A. Davidson & Co.,"Seattle, WA 98104",0.429
134,Head of Internal Control & Compliance (ICC) - SEVP/DMD,9,28,Executive Director - Finance Decision Sciences,JP Morgan Chase,"Chicago, IL 60603",0.4285
134,Head of Internal Control & Compliance (ICC) - SEVP/DMD,10,371,Sales Director - Federal,Zoomdata,"Washington, DC",0.4252
135,Site Engineer,1,266,Backend Data Engineer,Tier1 IT,"New York, NY",0.5165
135,Site Engineer,2,198,Data Engineer,Beeswax,"New York, NY",0.4741
135,Site Engineer,3,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.4715
135,Site Engineer,4,49,Engineering Leadership - Data Engineering,Riot Games,"Los Angeles, CA",0.4345
135,Site Engineer,5,5,Senior Architect 1,Nielsen,"Chicago, IL 60647",0.4344
135,Site Engineer,6,273,Windows Programmer / Software Engineer (Advanced Degree) - ELSYS,Georgia Tech Research Institute,"Atlanta, GA 30318 ",0.4317
135,Site Engineer,7,364,Senior Software Engineer,Clockwork Solutions,"Austin, TX 78746",0.4283
135,Site Engineer,8,347,Principal Engineer,ZestFinance,"Los Angeles, CA",0.4233
135,Site Engineer,9,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.4192
135,Site Engineer,10,151,Laboratory Informatics Specialist,Natera,"San Carlos, CA 94070",0.4132
136,Sr.Officer / Executive - Internal Audit,1,330,Experienced Quantitative Analyst - Insurance Modeling & Major Initiatives,Allstate,"Chicago, IL 60601",0.4421
136,Sr.Officer / Executive - Internal Audit,2,188,ANALYTICS MANAGEMENT ANALYST,University of Washington,"Seattle, WA",0.434
136,Sr.Officer / Executive - Internal Audit,3,271,"Quantitative Analyst, Health Research Microsimulation",USC,"Los Angeles, CA",0.4252
136,Sr.Officer / Executive - Internal Audit,4,130,Data Science Analyst III - Population Health - Mount Sinai Health Partners,Mount Sinai,"New York, NY",0.423
136,Sr.Officer / Executive - Internal Audit,5,95,Quantitative Marketing Analyst,A Place for Mom,"Seattle, WA",0.4191
136,Sr.Officer / Executive - Internal Audit,6,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.4115
136,Sr.Officer / Executive - Internal Audit,7,240,Quality & Data Analysis Coordinator,California Rehabilitation Institute,"Los Angeles, CA",0.4108
136,Sr.Officer / Executive - Internal Audit,8,43,SENIOR VALUE BASED ANALYST,University of Washington,"Seattle, WA",0.4096
136,Sr.Officer / Executive - Internal Audit,9,344,Data Scientist,Vituity,"Emeryville, CA 94608",0.4086
136,Sr.Officer / Executive - Internal Audit,10,67,Software Product Manager,Partners HealthCare(PHS),"Boston, MA",0.3982
137,Civil Engineer,1,25,Data Scientist,Internet Brands,"Los Angeles, CA",0.7209
137,Civil Engineer,2,377,"Director Software Development, Deep Learning",Amazon.com,"Seattle, WA",0.6668
137,Civil Engineer,3,363,Machine Learning Engineer - Center of Excellence - Associate,JP Morgan Chase,"New York, NY 10001 ",0.6407
137,Civil Engineer,4,388,Data Scientist Lead - PS8886,"Anthem, Inc.","Chicago, IL 60601",0.635
137,Civil Engineer,5,283,Deep Learning Scientist,Harnham,"San Francisco, CA",0.627
137,Civil Engineer,6,376,Data Scientist.,Lorven Technologies,"New York, NY",0.6258
137,Civil Engineer,7,139,Machine Learning Data Scientist-Equity Investment Research,Analytic Recruiting,"New York, NY 10017 ",0.6194
137,Civil Engineer,8,10,Statistical Machine Learning Scientist,AIG,"New York, NY",0.6053
137,Civil Engineer,9,327,Machine Learning Specialist Solutions Architect,Amazon.com,"New York, NY",0.6032
137,Civil Engineer,10,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.6022
138,Senior Software Engineer,1,151,Laboratory Informatics Specialist,Natera,"San Carlos, CA 94070",0.4997
138,Senior Software Engineer,2,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.496
138,Senior Software Engineer,3,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.4829
138,Senior Software Engineer,4,273,Windows Programmer / Software Engineer (Advanced Degree) - ELSYS,Georgia Tech Research Institute,"Atlanta, GA 30318 ",0.4663
138,Senior Software Engineer,5,193,Senior Data Scientist,Castlight Health,"San Francisco, CA 94105",0.4455
138,Senior Software Engineer,6,380,Data Scientist,RCG Holdings LLC,"Chicago, IL 60606",0.4454
138,Senior Software Engineer,7,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.4254
138,Senior Software Engineer,8,254,Senior Developer,J.E. Ranta Associates,"Boston, MA 02110",0.4219
138,Senior Software Engineer,9,137,Associate Systems Analyst,Broad Institute,"Cambridge, MA",0.4185
138,Senior Software Engineer,10,324,"Lead Data Science Instructor, Principal Data Scientist",Galvanize,"San Francisco, CA",0.4148
139,Civil Engineer,1,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.6498
139,Civil Engineer,2,287,Software Development Manager,Lab126,"Seattle, WA",0.6082
139,Civil Engineer,3,193,Senior Data Scientist,Castlight Health,"San Francisco, CA 94105",0.6042
139,Civil Engineer,4,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.5926
139,Civil Engineer,5,185,AI Research in Machine Learning(ML),JD.com,"Mountain View, CA",0.5879
139,Civil Engineer,6,220,"Software Engineer, Machine Learning",Google,"San Francisco, CA",0.5856
139,Civil Engineer,7,312,Data Scientist II,Elevate,"San Diego, CA",0.5759
139,Civil Engineer,8,376,Data Scientist.,Lorven Technologies,"New York, NY",0.5677
139,Civil Engineer,9,377,"Director Software Development, Deep Learning",Amazon.com,"Seattle, WA",0.5657
139,Civil Engineer,10,208,Software Development Engineer - Alexa Machine Learning,Amazon.com,"Cambridge, MA",0.565
140,Business Development Executive,1,185,AI Research in Machine Learning(ML),JD.com,"Mountain View, CA",0.6784
140,Business Development Executive,2,283,Deep Learning Scientist,Harnham,"San Francisco, CA",0.6669
140,Business Development Executive,3,376,Data Scientist.,Lorven Technologies,"New York, NY",0.658
140,Business Development Executive,4,377,"Director Software Development, Deep Learning",Amazon.com,"Seattle, WA",0.6544
140,Business Development Executive,5,52,Principal Machine / Deep Learning Scientist,JD.com,"Mountain View, CA",0.6444
140,Business Development Executive,6,386,"Machine Learning Engineer – Build large, Cloud based ML systems",Camden Kelly Corporation,"Los Angeles, CA",0.6367
140,Business Development Executive,7,25,Data Scientist,Internet Brands,"Los Angeles, CA",0.6072
140,Business Development Executive,8,10,Statistical Machine Learning Scientist,AIG,"New York, NY",0.6005
140,Business Development Executive,9,336,"Data Scientist, Machine Learning & AI",Etsy,"Brooklyn, NY",0.5988
140,Business Development Executive,10,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.596
141,Senior iOS Engineer,1,96,Sr. Software Development Manager,Amazon.com,"Seattle, WA",0.6545
141,Senior iOS Engineer,2,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.6303
141,Senior iOS Engineer,3,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.6259
141,Senior iOS Engineer,4,125,Senior Front-End Engineer,Usermind,"Seattle, WA",0.6005
141,Senior iOS Engineer,5,49,Engineering Leadership - Data Engineering,Riot Games,"Los Angeles, CA",0.5919
141,Senior iOS Engineer,6,287,Software Development Manager,Lab126,"Seattle, WA",0.5831
141,Senior iOS Engineer,7,353,"Software Engineer, Analytics",Humanyze,"Boston, MA 02114",0.5791
141,Senior iOS Engineer,8,377,"Director Software Development, Deep Learning",Amazon.com,"Seattle, WA",0.5704
141,Senior iOS Engineer,9,361,Data Engineer,Gallup,"Atlanta, GA",0.5704
141,Senior iOS Engineer,10,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.5634
142,Site Engineer,1,312,Data Scientist II,Elevate,"San Diego, CA",0.589
142,Site Engineer,2,395,"Sr. Manager , Data Science Forecasting",Newell Brands,"Atlanta, GA",0.5451
142,Site Engineer,3,380,Data Scientist,RCG Holdings LLC,"Chicago, IL 60606",0.5375
142,Site Engineer,4,68,Sr Quantitative Finance Analyst,Bank of America,"San Francisco, CA 94104",0.5295
142,Site Engineer,5,212,Senior Manager – Statistical Analysis / Quantitative Modeling,Ashton Lane Group,"Washington, DC",0.5283
142,Site Engineer,6,74,Data Scientist,Diverse Lynx,"Redmond, WA",0.5163
142,Site Engineer,7,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.5154
142,Site Engineer,8,156,Operations Research and Risk Analyst,Systems Planning and Analysis,"San Diego, CA",0.5132
142,Site Engineer,9,86,"Principal, Data Scientist",Smith Hanley Associates,"San Francisco, CA",0.5014
142,Site Engineer,10,275,Lead Analytic Scientist (AI/Machine Learning/Java),FICO,"San Diego, CA",0.5009
143,Network Support Engineer,1,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.468
143,Network Support Engineer,2,347,Principal Engineer,ZestFinance,"Los Angeles, CA",0.4665
143,Network Support Engineer,3,361,Data Engineer,Gallup,"Atlanta, GA",0.4462
143,Network Support Engineer,4,93,Environmental Scientist,Eagle SNG,"Parsippany, NJ",0.4373
143,Network Support Engineer,5,338,Operations Research Analyst (Mid Level),Engility,"San Diego, CA 92108",0.4309
143,Network Support Engineer,6,184,Water Resources Engineer 5,CDM Smith,"Austin, TX 78727",0.4289
143,Network Support Engineer,7,332,QA Engineer,Schireson,"Boston, MA",0.4253
143,Network Support Engineer,8,345,"Manager, Data Science",Amazon.com,"Cambridge, MA",0.422
143,Network Support Engineer,9,163,Technical Specialist I-Mechanical (663397),Ball Aerospace,"Boulder, CO",0.4218
143,Network Support Engineer,10,68,Sr Quantitative Finance Analyst,Bank of America,"San Francisco, CA 94104",0.4215
144,Machine Learning (ML) Engineer,1,312,Data Scientist II,Elevate,"San Diego, CA",0.6091
144,Machine Learning (ML) Engineer,2,388,Data Scientist Lead - PS8886,"Anthem, Inc.","Chicago, IL 60601",0.6091
144,Machine Learning (ML) Engineer,3,122,"Data Analyst, Business Operations",DataRobot,"Boston, MA 02109",0.5983
144,Machine Learning (ML) Engineer,4,59,"Data Scientist, Marketing",Rally Health,"San Francisco, CA",0.596
144,Machine Learning (ML) Engineer,5,333,Research Data Scientist,Amazon.com,"Cambridge, MA",0.5902
144,Machine Learning (ML) Engineer,6,74,Data Scientist,Diverse Lynx,"Redmond, WA",0.59
144,Machine Learning (ML) Engineer,7,361,Data Engineer,Gallup,"Atlanta, GA",0.5896
144,Machine Learning (ML) Engineer,8,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.5804
144,Machine Learning (ML) Engineer,9,25,Data Scientist,Internet Brands,"Los Angeles, CA",0.5787
144,Machine Learning (ML) Engineer,10,157,Data Scientist,The Coca-Cola Company,"Atlanta, GA 30301 ",0.5743
145,Data Engineer,1,124,"Technical Evangelist – Database, Analytics, and Machine Learning",Amazon.com,"Atlanta, GA",0.6439
145,Data Engineer,2,326,"Data Scientist - Senior Consultant - San Francisco, CA",Clarity Insights,"San Francisco, CA",0.6378
145,Data Engineer,3,139,Machine Learning Data Scientist-Equity Investment Research,Analytic Recruiting,"New York, NY 10017 ",0.6242
145,Data Engineer,4,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.6231
145,Data Engineer,5,40,Senior Data Scientist - California,Teradata,"San Francisco, CA 94105",0.6222
145,Data Engineer,6,8,18009346 - Mgr/Sr. Mgr - Data Scientist - Customer Data Science,American Express,"New York, NY",0.6074
145,Data Engineer,7,27,Software Development Engineer,Microsoft,"Cambridge, MA",0.6048
145,Data Engineer,8,14,CIB Chief Data Science Office-Data Scientist – VP - New York,JP Morgan Chase,"New York, NY 10179 ",0.6031
145,Data Engineer,9,25,Data Scientist,Internet Brands,"Los Angeles, CA",0.5997
145,Data Engineer,10,59,"Data Scientist, Marketing",Rally Health,"San Francisco, CA",0.5933
146,Civil Engineer,1,185,AI Research in Machine Learning(ML),JD.com,"Mountain View, CA",0.6398
146,Civil Engineer,2,398,"R&D Engineer, Sr II",Synopsys,"Mountain View, CA 94043",0.5696
146,Civil Engineer,3,312,Data Scientist II,Elevate,"San Diego, CA",0.5691
146,Civil Engineer,4,376,Data Scientist.,Lorven Technologies,"New York, NY",0.5647
146,Civil Engineer,5,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.5641
146,Civil Engineer,6,156,Operations Research and Risk Analyst,Systems Planning and Analysis,"San Diego, CA",0.552
146,Civil Engineer,7,52,Principal Machine / Deep Learning Scientist,JD.com,"Mountain View, CA",0.5474
146,Civil Engineer,8,196,Sr. Data Scientist REMOTE,Harnham,"San Francisco, CA",0.5453
146,Civil Engineer,9,273,Windows Programmer / Software Engineer (Advanced Degree) - ELSYS,Georgia Tech Research Institute,"Atlanta, GA 30318 ",0.5409
146,Civil Engineer,10,212,Senior Manager – Statistical Analysis / Quantitative Modeling,Ashton Lane Group,"Washington, DC",0.5372
147,Executive - VAT,1,376,Data Scientist.,Lorven Technologies,"New York, NY",0.6921
147,Executive - VAT,2,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.6807
147,Executive - VAT,3,185,AI Research in Machine Learning(ML),JD.com,"Mountain View, CA",0.6791
147,Executive - VAT,4,233,Research Scientist - Deep Learning,CuraCloud Corporation,"Seattle, WA 98104",0.6589
147,Executive - VAT,5,283,Deep Learning Scientist,Harnham,"San Francisco, CA",0.6491
147,Executive - VAT,6,52,Principal Machine / Deep Learning Scientist,JD.com,"Mountain View, CA",0.6409
147,Executive - VAT,7,25,Data Scientist,Internet Brands,"Los Angeles, CA",0.6353
147,Executive - VAT,8,242,Manager - Cognitive Data Scientist Natural Language Processing,KPMG,"Atlanta, GA 30338",0.6288
147,Executive - VAT,9,377,"Director Software Development, Deep Learning",Amazon.com,"Seattle, WA",0.6146
147,Executive - VAT,10,117,Machine Learning Eng Amazon AI,Amazon.com,"Seattle, WA",0.6103
148,Executive/ Sr. Executive -IT,1,394,Senior Security Technical Program Manager,The Climate Corporation,"Seattle, WA",0.6294
